,movie_id,title,tags
768,38321,Priest,"action sciencefict fantasi thriller horror paulbettani priest karlurban blackhat camgigandet hick scottstewart in an altern world, human and vampir have war for centuries. after the last vampir war, the veteran warrior priest live in obscur with other human insid one of the church' wall cities. when the priest' niec is kidnap by vampires, the priest break hi vow to hunt them down. he is accompani by the niece' boyfriend, who is a wasteland sheriff, and a former warrior priestess. vampir crucifixion post-apocalypt dystopia vampirehunt disobey niec darkhero"
769,14411,Sinbad: Legend of the Seven Seas,"famili anim adventur bradpitt sinbad(voice) catherinezeta-jon marina(voice) michellepfeiff eris(voice) timjohnson patrickgilmor the sailor of legend is frame by the goddess eri for the theft of the book of peace, and must travel to her realm at the end of the world to retriev it and save the life of hi childhood friend princ proteus. princ watermonst"
770,8413,Event Horizon,"horror sciencefict mysteri laurencefishburn captainmil samneil dr.williamweir kathleenquinlan peters,medtech paulw.s.anderson in the year 2047 a group of astronaut are sent to investig and salvag the long lost starship ""event horizon"". the ship disappear mysteri 7 year befor on it maiden voyag and with it return come even more mysteri as the crew of the ""lewi and clark"" discov the real truth behind it disappear and someth even more terrifying. spacemarin nuditi nightmar hallucin cryogen spacetravel blackhol insan delus crew alternatedimens evilspirit hellgat religion explos violenc burningman rescueteam flashback supernaturalpow trappedinspac distresssign derelictship"
771,10052,Dragonfly,drama kevincostn joedarrow joemorton hughcampbel ronrifkin charliedickinson tomshadyac a griev doctor is be contact by hi late wife through hi patient near death experiences. pregnancyandbirth voic dragonfli carcrash jungl hospit doctor humanitarian spirit
772,9676,The Black Dahlia,"drama joshhartnett dwight'bucky'bleichert scarlettjohansson kaylak aaroneckhart leeblanchard briandepalma lee blanchard and bucki bleichert are former boxers-turned-cop in 1940 lo angel and, when an aspir young actress turn up dead, blanchard and bleichert must grappl with corruption, narcissism, stag film and famili mad as they pursu the killer. pornographi observ losangel murderhunt"
773,9664,Flyboys,"action adventur drama histori romanc war jamesfranco blainerawl davidellison eddiebeagl jeanreno capt.thenault tonybil the adventur of the lafayett escadrille, young american who volunt for the french militari befor the u.s. enter world war i, and becam the country' first fighter pilots. worldwari biplan"
774,2100,The Last Castle,action drama thriller robertredford lt.gen.eugeneirwin jamesgandolfini col.wint markruffalo yate rodluri a court martial gener ralli togeth 1200 inmat to rise against the system that put him away. prison gener
775,10384,Supernova,"horror sciencefict thriller jamesspad nickvanz angelabassett dr.kaelaev robertforst a.j.marley walterhil jackshold set in the 22nd century, when a batter salvag ship send out a distress signal, the season crew of the rescu hospit ship nova-17 responds. what they find is a black hole--that threaten to destroy both ships--and a mysteri survivor whose bodi quickli mutat into a monstrou and deadli form. blackpeopl starship futur star supernova blast"
776,137321,Winter's Tale,"drama fantasi mysteri romanc colinfarrel peterlak jessicabrownfindlay beverlypenn russellcrow pearlysoam akivagoldsman a burglar fall for an heiress as she die in hi arms. when he learn that he ha the gift of reincarnation, he set out to save her. basedonnovel"
777,123553,The Mortal Instruments: City of Bones,"action adventur drama mysteri romanc fantasi lilycollin claryfray jamiecampbellbow jacewayland kevinzeg aleclightwood haraldzwart in new york city, clari fray, a seemingli ordinari teenager, learn that she is descend from a line of shadowhunt — half-angel warrior who protect human from evil forces. after her mother disappears, clari join forc with a group of shadowhunt and enter downworld, an altern realm fill with demons, vampires, and a host of other creatures. clari and her companion must find and protect an ancient cup that hold the key to her mother' future. angel vampir werewolf warlock downworld shadowhunt demonhunt basedonyoungadultnovel"
778,11260,Meet Dave,"comedi sciencefict adventur famili eddiemurphi davemingchang/kapitän elizabethbank ginamorrison gabrielleunion nr.3-kulturoffizierin brianrobbin a crew of miniatur alien oper a spaceship that ha a human form. while tri to save their planet, the alien encount a new problem, as their ship becom smitten with an earth woman. newyork captain starship newlov earth friendship crew carcrash space alien surviv planet duringcreditssting"
779,9009,Dark Water,"drama horror thriller jenniferconnelli dahliawilliam johnc.reilli mr.murray timroth jeffplatz waltersal dahlia william and her daughter cecelia move into a rundown apart on new york' roosevelt island. she is current in midst of divorc proceed and the apartment, though near an excel school for her daughter, is all she can afford. from the time she arrives, there are mysteri occurr and there is a constant drip from the ceil in her daughter' bedroom. basedonnovel water remak teacher divorc apart ghost manhattan,newyorkc"
780,11374,Edtv,comedi matthewmcconaughey ed'eddie'pekurni woodyharrelson raypekurni sallykirkland jeanett ronhoward video store clerk ed agre to have hi life film by a camera crew for a tv network. tvshow tvstation simulatedr realitytv tvstar tvrate
781,2309,Inkheart,"adventur famili fantasi brendanfras mo'silvertongue'folchart siennaguillori resa andyserki capricorn iainsoftley the adventur of a father and hi young daughter, in their search for a long lost book that will help reunit a missing, close relative. book fairytal eavesdrop adventur writer'sblock"
782,8285,The Spirit,"action comedi thriller crime sciencefict gabrielmacht thespirit/dennycolt scarlettjohansson silkenfloss samuell.jackson octopuss frankmil down these mean street a man must come. a hero born, murdered, and born again. when a rooki cop name denni colt return from the beyond as the spirit, a hero whose mission is to fight against the bad forc from the shadow of central city, the octopu who kill anyon unfortun enough to see hi face who ha other plans. he' go to wipe out the entir city. secretident robber mask frog basedoncomicstrip backfromthedead"
783,210860,Mortdecai,"comedi adventur johnnydepp charlesmortdecai gwynethpaltrow johannamortdecai ewanmcgregor inspektoralistairmartland davidkoepp art dealer, charl mortdecai, search for a stolen paint rumor to contain a secret code that gain access to hidden nazi gold. basedonnovel paint debt artdeal stolenpaint"
784,2312,In the Name of the King: A Dungeon Siege Tale,"adventur fantasi action drama jasonstatham farmer johnrhys-davi merick rayliotta gallian uwebol a man name farmer set out to rescu hi kidnap wife and aveng the death of hi son -- two act commit by the krugs, a race of animal-warrior who are control by the evil gallian. fictionalplac monster lossoffamili newlov hero loveofone'slif magic fairytal villain kingdom enchant badpow son heirtothethron motherlylov wizardri reveng royalti famili basedonvideogam mediev"
785,9839,Beyond Borders,"drama romanc adventur war angelinajoli sarahjordan cliveowen nickcallahan teripolo charlottejordan martincampbel beyond border is an epic tale of the turbul romanc between two star-cross lover set against the backdrop of the world' most danger hot spots. academi award winner angelina joli star as sarah jordan, an american live in london in 1984. she is marri to henri bauford son of a wealthi british industrialist, when she encount nick callahan a renegad doctor, whose impass plea for help to support hi relief effort in war-torn africa move her deeply. as a result, sarah embark upon a journey of discoveri that lead to danger, heartbreak and romanc in the far corner of the world. londonengland cia landmin loveofone'slif cambodia ethiopia chechnya foreignaid"
786,381902,The Monkey King 2,"action adventur fantasi aaronkwok themonkeyk gongli ladywhit williamfeng littlemonk soicheang take place 500 year after the havoc in heaven, the tang priest is appoint by buddha to go to the west to fetch the sacr scriptures, onli to accident free the monkey king. with ladi white (gong li) aim to break up the team assembl to defeat her, the monkey king must fight in order to save hi world! monkeyk"
787,13922,The Great Raid,"action histori war benjaminbratt lt.colonelmucci jamesfranco captainprinc connienielsen margaretutinski johndahl as world war ii rages, the elit sixth ranger battalion is given a mission of heroic proportions: push 30 mile behind enemi line and liber over 500 american prison of war. basedonnovel worldwarii prisonersofwar narrat archivefootag rescuemiss soldier 1940 inspiredbytrueev fictionalizedhistori"
788,293660,Deadpool,"action adventur comedi ryanreynold wadewilson/deadpool morenabaccarin vanessacarlysle/copycat edskrein francisfreeman/ajax timmil deadpool tell the origin stori of former special forc oper turn mercenari wade wilson, who after be subject to a rogu experi that leav him with acceler heal powers, adopt the alter ego deadpool. arm with hi new abil and a dark, twist sens of humor, deadpool hunt down the man who nearli destroy hi life. antihero mercenari marvelcom superhero basedoncomicbook breakingthefourthwal aftercreditssting duringcreditssting selfheal"
